#
# centeralpha, centerdelta: coords of the MCEV region.
# ra_deg, dec_deg: coords of the cluster.
#
# centeralpha   centerdelta   ev_i   sig_ev_i   ra_deg         dec_deg        
  79.447        -69.0584      0.09   0.135      80.05          -68.904166667  
  79.7331       -68.9816      0.03   0.1125     80.05          -68.904166667  
  79.6616       -68.9816      0.06   0.098      80.05          -68.904166667  
  79.5901       -68.9816      0.06   0.0905     80.05          -68.904166667  
  79.5186       -68.9816      0.06   0.0905     80.05          -68.904166667  
  79.9817       -68.8851      0.09   0.0955     80.05          -68.904166667  
  79.8425       -68.8851      0.07   0.0915     80.05          -68.904166667  
  79.7033       -68.8851      0.06   0.091      80.05          -68.904166667  
  79.5642       -68.8851      0.06   0.095      80.05          -68.904166667  
  80.7078       -68.7345      0.11   0.1045     80.05          -68.904166667  
  80.5691       -68.7345      0.13   0.0925     80.05          -68.904166667  
  80.5383       -68.7312      0.12   0.095      80.05          -68.904166667  
  80.3992       -68.7312      0.12   0.117      80.05          -68.904166667  
  80.26         -68.7312      0.16   0.141      80.05          -68.904166667  
  80.26         -68.5773      0.11   0.115      80.05          -68.904166667  
  80.7078       -68.5806      0.11   0.104      80.05          -68.904166667  
  80.5691       -68.5806      0.11   0.103      80.05          -68.904166667  
  80.8464       -68.4266      0.14   0.1265     80.05          -68.904166667  
  80.7078       -68.4266      0.13   0.1285     80.05          -68.904166667  
  80.5383       -68.5773      0.12   0.1025     80.05          -68.904166667  
  80.3992       -68.5773      0.13   0.128      80.05          -68.904166667  
  80.5691       -68.4266      0.12   0.1265     80.05          -68.904166667  
  80.5383       -68.4234      0.13   0.1205     80.05          -68.904166667  
  80.3992       -68.4234      0.12   0.1095     80.05          -68.904166667  
  80.1208       -68.7312      0.13   0.1185     80.05          -68.904166667  
  79.9817       -68.7312      0.11   0.1015     80.05          -68.904166667  
  80.1208       -68.5773      0.15   0.1185     80.05          -68.904166667  
  79.9817       -68.5773      0.11   0.099      80.05          -68.904166667  
  79.8425       -68.7312      0.09   0.0935     80.05          -68.904166667  
  79.7033       -68.7312      0.09   0.0995     80.05          -68.904166667  
  79.8425       -68.5773      0.08   0.0875     80.05          -68.904166667  
  79.7033       -68.5773      0.08   0.0935     80.05          -68.904166667  
  80.26         -68.4234      0.09   0.119      80.05          -68.904166667  
  80.1208       -68.4234      0.09   0.0985     80.05          -68.904166667  
  79.9817       -68.4234      0.14   0.107      80.05          -68.904166667  
  79.8425       -68.4234      0.13   0.0905     80.05          -68.904166667  
  79.3755       -69.0584      0.06   0.128      80.05          -68.904166667  
  79.304        -69.0584      0.05   0.0955     80.05          -68.904166667  
  79.2325       -69.0584      0.04   0.093      80.05          -68.904166667  
  79.1609       -69.0584      0.07   0.094      80.05          -68.904166667  
  79.447        -68.9816      0.05   0.1195     80.05          -68.904166667  
  79.3755       -68.9816      0.09   0.1235     80.05          -68.904166667  
  79.304        -68.9816      0.07   0.1055     80.05          -68.904166667  
  79.1609       -68.9816      0.08   0.0965     80.05          -68.904166667  
  79.2325       -68.9816      0.08   0.102      80.05          -68.904166667  
  79.0894       -69.0584      0.09   0.1035     80.05          -68.904166667  
  79.0179       -69.0584      0.05   0.1135     80.05          -68.904166667  
  78.97         -69.0561      0.06   0.1055     80.05          -68.904166667  
  78.9464       -69.0584      0.06   0.104      80.05          -68.904166667  
  78.8988       -69.0561      0.06   0.1135     80.05          -68.904166667  
  78.8275       -69.0561      0.06   0.1105     80.05          -68.904166667  
  79.0894       -68.9816      0.06   0.1005     80.05          -68.904166667  
  79.0179       -68.9816      0.04   0.0995     80.05          -68.904166667  
  78.97         -68.9797      0.04   0.1065     80.05          -68.904166667  
  78.9464       -68.9816      0.05   0.112      80.05          -68.904166667  
  78.8988       -68.9797      0.06   0.12       80.05          -68.904166667  
  79.425        -68.8851      0.05   0.1045     80.05          -68.904166667  
  79.2858       -68.8851      0.07   0.1135     80.05          -68.904166667  
  79.425        -68.7312      0.11   0.102      80.05          -68.904166667  
  79.1467       -68.8851      0.08   0.103      80.05          -68.904166667  
  79.0075       -68.8851      0.06   0.1005     80.05          -68.904166667  
  78.9605       -68.8876      0.06   0.1035     80.05          -68.904166667  
  79.2858       -68.7312      0.13   0.1035     80.05          -68.904166667  
  79.1467       -68.7312      0.12   0.103      80.05          -68.904166667  
  78.7563       -69.0561      0.06   0.1085     80.05          -68.904166667  
  78.6851       -69.0561      0.06   0.101      80.05          -68.904166667  
  78.7563       -68.9797      0.08   0.127      80.05          -68.904166667  
  78.6851       -68.9797      0.08   0.113      80.05          -68.904166667  
  78.8275       -68.9797      0.06   0.1105     80.05          -68.904166667  
  78.8217       -68.8876      0.07   0.1105     80.05          -68.904166667  
  78.6829       -68.8876      0.07   0.1105     80.05          -68.904166667  
  79.0075       -68.7312      0.11   0.1025     80.05          -68.904166667  
  78.9605       -68.7346      0.1    0.101      80.05          -68.904166667  
  78.8217       -68.7346      0.09   0.1        80.05          -68.904166667  
  78.6829       -68.7346      0.07   0.0935     80.05          -68.904166667  
  79.5642       -68.7312      0.09   0.093      80.05          -68.904166667  
  79.5642       -68.5773      0.1    0.0845     80.05          -68.904166667  
  79.425        -68.5773      0.1    0.0915     80.05          -68.904166667  
  79.2858       -68.5773      0.1    0.0855     80.05          -68.904166667  
  79.1467       -68.5773      0.09   0.0815     80.05          -68.904166667  
  79.7033       -68.4234      0.11   0.086      80.05          -68.904166667  
  79.5642       -68.4234      0.09   0.09       80.05          -68.904166667  
  79.2858       -68.4234      0.09   0.0895     80.05          -68.904166667  
  79.425        -68.4234      0.1    0.079      80.05          -68.904166667  
  79.0075       -68.5773      0.08   0.084      80.05          -68.904166667  
  78.9605       -68.5816      0.07   0.087      80.05          -68.904166667  
  78.8217       -68.5816      0.07   0.083      80.05          -68.904166667  
  81.4649       -69.326       0.06   0.103      80.4375        -68.917222222  
  81.3222       -69.326       0.1    0.1175     80.4375        -68.917222222  
  81.0725       -69.3644      0.06   0.1285     80.4375        -68.917222222  
  81.1795       -69.326       0.09   0.135      80.4375        -68.917222222  
  80.787        -69.4413      0.08   0.1005     80.4375        -68.917222222  
  80.7157       -69.4413      0.03   0.0985     80.4375        -68.917222222  
  80.6443       -69.4413      0.03   0.102      80.4375        -68.917222222  
  80.5914       -69.4423      0.04   0.111      80.4375        -68.917222222  
  80.573        -69.4413      0.04   0.112      80.4375        -68.917222222  
  80.5198       -69.4423      0.05   0.102      80.4375        -68.917222222  
  80.4483       -69.4423      0.04   0.108      80.4375        -68.917222222  
  81.0011       -69.3644      0.1    0.123      80.4375        -68.917222222  
  80.9298       -69.3644      0.08   0.096      80.4375        -68.917222222  
  80.8584       -69.3644      0.07   0.0995     80.4375        -68.917222222  
  80.787        -69.3644      0.06   0.1        80.4375        -68.917222222  
  81.0725       -69.2876      0.09   0.1245     80.4375        -68.917222222  
  81.0011       -69.2876      0.09   0.107      80.4375        -68.917222222  
  81.0011       -69.2108      0.16   0.1295     80.4375        -68.917222222  
  80.9298       -69.2876      0.08   0.0895     80.4375        -68.917222222  
  80.8584       -69.2876      0.07   0.0885     80.4375        -68.917222222  
  80.787        -69.2876      0.06   0.086      80.4375        -68.917222222  
  80.9298       -69.2108      0.12   0.1245     80.4375        -68.917222222  
  80.8584       -69.2108      0.1    0.101      80.4375        -68.917222222  
  80.7157       -69.3644      0.05   0.0945     80.4375        -68.917222222  
  80.6443       -69.3644      0.06   0.1025     80.4375        -68.917222222  
  80.5914       -69.3655      0.05   0.1065     80.4375        -68.917222222  
  80.573        -69.3644      0.05   0.107      80.4375        -68.917222222  
  80.5198       -69.3655      0.07   0.1025     80.4375        -68.917222222  
  80.4483       -69.3655      0.06   0.138      80.4375        -68.917222222  
  80.5914       -69.2887      0.03   0.0945     80.4375        -68.917222222  
  80.573        -69.2876      0.04   0.092      80.4375        -68.917222222  
  80.5198       -69.2887      0.05   0.092      80.4375        -68.917222222  
  80.7157       -69.2876      0.04   0.0865     80.4375        -68.917222222  
  80.6443       -69.2876      0.04   0.094      80.4375        -68.917222222  
  80.787        -69.2108      0.08   0.0905     80.4375        -68.917222222  
  80.7157       -69.2108      0.07   0.095      80.4375        -68.917222222  
  80.6443       -69.2108      0.07   0.088      80.4375        -68.917222222  
  80.5914       -69.2119      0.08   0.083      80.4375        -68.917222222  
  80.573        -69.2108      0.07   0.0915     80.4375        -68.917222222  
  80.3768       -69.4423      0.04   0.113      80.4375        -68.917222222  
  80.3053       -69.4423      0.04   0.109      80.4375        -68.917222222  
  80.2338       -69.4423      0.03   0.1165     80.4375        -68.917222222  
  80.1622       -69.4423      0.02   0.1095     80.4375        -68.917222222  
  80.1622       -69.3655      0.03   0.103      80.4375        -68.917222222  
  80.0907       -69.4423      0.02   0.105      80.4375        -68.917222222  
  80.0907       -69.3655      0.02   0.106      80.4375        -68.917222222  
  80.0192       -69.3655      0.02   0.096      80.4375        -68.917222222  
  79.9477       -69.3655      0.03   0.1105     80.4375        -68.917222222  
  79.8762       -69.3655      0.05   0.113      80.4375        -68.917222222  
  80.3768       -69.3655      0.05   0.1055     80.4375        -68.917222222  
  80.3053       -69.3655      0.04   0.1025     80.4375        -68.917222222  
  80.4483       -69.2887      0.06   0.093      80.4375        -68.917222222  
  80.3768       -69.2887      0.02   0.095      80.4375        -68.917222222  
  80.2338       -69.3655      0.04   0.109      80.4375        -68.917222222  
  80.3053       -69.2887      0.01   0.0835     80.4375        -68.917222222  
  80.2338       -69.2887      0.01   0.1015     80.4375        -68.917222222  
  80.5198       -69.2119      0.04   0.0915     80.4375        -68.917222222  
  80.4483       -69.2119      0.05   0.0865     80.4375        -68.917222222  
  80.3768       -69.2119      0.08   0.103      80.4375        -68.917222222  
  80.3053       -69.2119      0.08   0.0865     80.4375        -68.917222222  
  80.2338       -69.2119      0.06   0.095      80.4375        -68.917222222  
  80.1622       -69.2887      0.01   0.095      80.4375        -68.917222222  
  80.0907       -69.2887      0.02   0.0905     80.4375        -68.917222222  
  80.0192       -69.2887      0.02   0.091      80.4375        -68.917222222  
  79.9477       -69.2887      0.04   0.0985     80.4375        -68.917222222  
  80.0907       -69.2119      0.05   0.098      80.4375        -68.917222222  
  80.1622       -69.2119      0.03   0.089      80.4375        -68.917222222  
  80.0192       -69.2119      0.05   0.115      80.4375        -68.917222222  
